Altitude,Heat Capacity Ratio,Sound Speed
m,-,m/s
94530,1.4,275.9026986
94540,1.4,275.9100385
94550,1.4,275.9173963
94560,1.4,275.924772
94570,1.4,275.9321656
94580,1.4,275.9395771
94590,1.4,275.9470065
94600,1.4,275.9544538
94610,1.4,275.9619191
94620,1.4,275.9694022
94630,1.4,275.9769033
94640,1.4,275.9844224
94650,1.4,275.9919593
94660,1.4,275.9995143
94670,1.4,276.0070871
94680,1.4,276.0146779
94690,1.4,276.0222867
94700,1.4,276.0299135
94710,1.4,276.0375582
94720,1.4,276.0452209
94730,1.4,276.0529016
94740,1.4,276.0606003
94750,1.4,276.0683169
94760,1.4,276.0760516
94770,1.4,276.0838043
94780,1.4,276.0915749
94790,1.4,276.0993637
94800,1.4,276.1071704
94810,1.4,276.1149951
94820,1.4,276.1228379
94830,1.4,276.1306987
94840,1.4,276.1385776
94850,1.4,276.1464745
94860,1.4,276.1543895
94870,1.4,276.1623225
94880,1.4,276.1702736
94890,1.4,276.1782428
94900,1.4,276.18623
94910,1.4,276.1942354
94920,1.4,276.2022588
94930,1.4,276.2103003
94940,1.4,276.21836
94950,1.4,276.2264377
94960,1.4,276.2345335
94970,1.4,276.2426475
94980,1.4,276.2507796
94990,1.4,276.2589298
95000,1.4,276.2670982
95010,1.4,276.2752847
95020,1.4,276.2834893
95030,1.4,276.2917121
95040,1.4,276.2999531
95050,1.4,276.3082122
95060,1.4,276.3164895
95070,1.4,276.324785
95080,1.4,276.3330987
95090,1.4,276.3414305
95100,1.4,276.3497806
95110,1.4,276.3581488
95120,1.4,276.3665353
95130,1.4,276.37494
95140,1.4,276.3833629
95150,1.4,276.391804
95160,1.4,276.4002634
95170,1.4,276.408741
95180,1.4,276.4172368
95190,1.4,276.4257509
95200,1.4,276.4342833
95210,1.4,276.4428339
95220,1.4,276.4514028
95230,1.4,276.4599899
95240,1.4,276.4685954
95250,1.4,276.4772191
95260,1.4,276.4858612
95270,1.4,276.4945215
95280,1.4,276.5032001
95290,1.4,276.5118971
95300,1.4,276.5206124
95310,1.4,276.529346
95320,1.4,276.5380979
95330,1.4,276.5468682
95340,1.4,276.5556568
95350,1.4,276.5644638
95360,1.4,276.5732892
95370,1.4,276.5821329
95380,1.4,276.5909949
95390,1.4,276.5998754
95400,1.4,276.6087742
95410,1.4,276.6176915
95420,1.4,276.6266271
95430,1.4,276.6355812
95440,1.4,276.6445536
95450,1.4,276.6535445
95460,1.4,276.6625538
95470,1.4,276.6715815
95480,1.4,276.6806277
95490,1.4,276.6896923
95500,1.4,276.6987754
95510,1.4,276.7078769
95520,1.4,276.7169969
95530,1.4,276.7261353
95540,1.4,276.7352923
95550,1.4,276.7444677
95560,1.4,276.7536616
95570,1.4,276.762874
95580,1.4,276.772105
95590,1.4,276.7813544
95600,1.4,276.7906224
95610,1.4,276.7999089
95620,1.4,276.8092139
95630,1.4,276.8185374
95640,1.4,276.8278795
95650,1.4,276.8372402
95660,1.4,276.8466194
95670,1.4,276.8560172
95680,1.4,276.8654336
95690,1.4,276.8748685
95700,1.4,276.8843221
95710,1.4,276.8937942
95720,1.4,276.903285
95730,1.4,276.9127943
95740,1.4,276.9223223
95750,1.4,276.9318689
95760,1.4,276.9414341
95770,1.4,276.951018
95780,1.4,276.9606205
95790,1.4,276.9702416
95800,1.4,276.9798815
95810,1.4,276.98954
95820,1.4,276.9992171
95830,1.4,277.008913
95840,1.4,277.0186275
95850,1.4,277.0283608
95860,1.4,277.0381127
95870,1.4,277.0478834
95880,1.4,277.0576727
95890,1.4,277.0674808
95900,1.4,277.0773077
95910,1.4,277.0871532
95920,1.4,277.0970176
95930,1.4,277.1069006
95940,1.4,277.1168025
95950,1.4,277.1267231
95960,1.4,277.1366625
95970,1.4,277.1466206
95980,1.4,277.1565976
95990,1.4,277.1665934
96000,1.4,277.1766079
96010,1.4,277.1866413
96020,1.4,277.1966935
96030,1.4,277.2067646
96040,1.4,277.2168545
96050,1.4,277.2269632
96060,1.4,277.2370908
96070,1.4,277.2472372
96080,1.4,277.2574025
96090,1.4,277.2675867
96100,1.4,277.2777898
96110,1.4,277.2880118
96120,1.4,277.2982526
96130,1.4,277.3085124
96140,1.4,277.3187911
96150,1.4,277.3290887
96160,1.4,277.3394052
96170,1.4,277.3497407
96180,1.4,277.3600951
96190,1.4,277.3704685
96200,1.4,277.3808608
96210,1.4,277.3912721
96220,1.4,277.4017024
96230,1.4,277.4121517
96240,1.4,277.4226199
96250,1.4,277.4331072
96260,1.4,277.4436134
96270,1.4,277.4541387
96280,1.4,277.464683
96290,1.4,277.4752464
96300,1.4,277.4858288
96310,1.4,277.4964302
96320,1.4,277.5070507
96330,1.4,277.5176902
96340,1.4,277.5283489
96350,1.4,277.5390266
96360,1.4,277.5497234
96370,1.4,277.5604393
96380,1.4,277.5711743
96390,1.4,277.5819284
96400,1.4,277.5927016
96410,1.4,277.603494
96420,1.4,277.6143055
96430,1.4,277.6251361
96440,1.4,277.6359859
96450,1.4,277.6468549
96460,1.4,277.657743
96470,1.4,277.6686503
96480,1.4,277.6795768
96490,1.4,277.6905225
96500,1.4,277.7014874
96510,1.4,277.7124715
96520,1.4,277.7234749
96530,1.4,277.7344974
96540,1.4,277.7455392
96550,1.4,277.7566003
96560,1.4,277.7676806
96570,1.4,277.7787801
96580,1.4,277.789899
96590,1.4,277.8010371
96600,1.4,277.8121945
96610,1.4,277.8233712
96620,1.4,277.8345672
96630,1.4,277.8457825
96640,1.4,277.8570171
96650,1.4,277.8682711
96660,1.4,277.8795444
96670,1.4,277.890837
96680,1.4,277.902149
96690,1.4,277.9134804
96700,1.4,277.9248312
96710,1.4,277.9362013
96720,1.4,277.9475908
96730,1.4,277.9589997
96740,1.4,277.970428
96750,1.4,277.9818758
96760,1.4,277.993343
96770,1.4,278.0048296
96780,1.4,278.0163356
96790,1.4,278.0278611
96800,1.4,278.0394061
96810,1.4,278.0509705
96820,1.4,278.0625544
96830,1.4,278.0741578
96840,1.4,278.0857807
96850,1.4,278.097423
96860,1.4,278.109085
96870,1.4,278.1207664
96880,1.4,278.1324673
96890,1.4,278.1441878
96900,1.4,278.1559279
96910,1.4,278.1676875
96920,1.4,278.1794667
96930,1.4,278.1912654
96940,1.4,278.2030838
96950,1.4,278.2149217
96960,1.4,278.2267792
96970,1.4,278.2386564
96980,1.4,278.2505531
96990,1.4,278.2624695
97000,1.4,278.2744056
97010,1.4,278.2863612
97020,1.4,278.2983366
97030,1.4,278.3103316
97040,1.4,278.3223463
97050,1.4,278.3343806
97060,1.4,278.3464347
97070,1.4,278.3585085
97080,1.4,278.370602
97090,1.4,278.3827152
97100,1.4,278.3948481
97110,1.4,278.4070008
97120,1.4,278.4191732
97130,1.4,278.4313654
97140,1.4,278.4435773
97150,1.4,278.4558091
97160,1.4,278.4680606
97170,1.4,278.4803319
97180,1.4,278.492623
97190,1.4,278.5049339
97200,1.4,278.5172647
97210,1.4,278.5296153
97220,1.4,278.5419857
97230,1.4,278.554376
97240,1.4,278.5667862
97250,1.4,278.5792162
97260,1.4,278.5916661
97270,1.4,278.6041359
97280,1.4,278.6166256
97290,1.4,278.6291352
97300,1.4,278.6416648
97310,1.4,278.6542142
97320,1.4,278.6667836
97330,1.4,278.679373
97340,1.4,278.6919823
97350,1.4,278.7046116
97360,1.4,278.7172608
97370,1.4,278.72993
97380,1.4,278.7426193
97390,1.4,278.7553285
97400,1.4,278.7680578
97410,1.4,278.7808071
97420,1.4,278.7935764
97430,1.4,278.8063658
97440,1.4,278.8191752
97450,1.4,278.8320047
97460,1.4,278.8448542
97470,1.4,278.8577239
97480,1.4,278.8706136
97490,1.4,278.8835235
97500,1.4,278.8964535
97510,1.4,278.9094035
97520,1.4,278.9223738
97530,1.4,278.9353641
97540,1.4,278.9483747
97550,1.4,278.9614053
97560,1.4,278.9744562
97570,1.4,278.9875273
97580,1.4,279.0006185
97590,1.4,279.0137299
97600,1.4,279.0268616
97610,1.4,279.0400135
97620,1.4,279.0531856
97630,1.4,279.066378
97640,1.4,279.0795906
97650,1.4,279.0928235
97660,1.4,279.1060766
97670,1.4,279.1193501
97680,1.4,279.1326438
97690,1.4,279.1459579
97700,1.4,279.1592922
97710,1.4,279.1726469
97720,1.4,279.186022
97730,1.4,279.1994173
97740,1.4,279.2128331
97750,1.4,279.2262692
97760,1.4,279.2397256
97770,1.4,279.2532025
97780,1.4,279.2666998
97790,1.4,279.2802174
97800,1.4,279.2937555
97810,1.4,279.3073141
97820,1.4,279.320893
97830,1.4,279.3344924
97840,1.4,279.3481123
97850,1.4,279.3617527
97860,1.4,279.3754135
97870,1.4,279.3890948
97880,1.4,279.4027966
97890,1.4,279.416519
97900,1.4,279.4302618
97910,1.4,279.4440252
97920,1.4,279.4578091
97930,1.4,279.4716136
97940,1.4,279.4854387
97950,1.4,279.4992843
97960,1.4,279.5131506
97970,1.4,279.5270374
97980,1.4,279.5409448
97990,1.4,279.5548729
98000,1.4,279.5688215
98010,1.4,279.5827909
98020,1.4,279.5967808
98030,1.4,279.6107915
98040,1.4,279.6248228
98050,1.4,279.6388748
98060,1.4,279.6529475
98070,1.4,279.6670409
98080,1.4,279.681155
98090,1.4,279.6952898
98100,1.4,279.7094454
98110,1.4,279.7236217
98120,1.4,279.7378188
98130,1.4,279.7520367
98140,1.4,279.7662753
98150,1.4,279.7805348
98160,1.4,279.794815
98170,1.4,279.809116
98180,1.4,279.8234379
98190,1.4,279.8377806
98200,1.4,279.8521442
98210,1.4,279.8665286
98220,1.4,279.8809339
98230,1.4,279.8953601
98240,1.4,279.9098072
98250,1.4,279.9242751
98260,1.4,279.938764
98270,1.4,279.9532738
98280,1.4,279.9678046
98290,1.4,279.9823563
98300,1.4,279.9969289
98310,1.4,280.0115226
98320,1.4,280.0261372
98330,1.4,280.0407728
98340,1.4,280.0554294
98350,1.4,280.070107
98360,1.4,280.0848056
98370,1.4,280.0995253
98380,1.4,280.1142661
98390,1.4,280.1290279
98400,1.4,280.1438107
98410,1.4,280.1586147
98420,1.4,280.1734398
98430,1.4,280.1882859
98440,1.4,280.2031532
98450,1.4,280.2180416
98460,1.4,280.2329511
98470,1.4,280.2478818
98480,1.4,280.2628337
98490,1.4,280.2778068
98500,1.4,280.292801
98510,1.4,280.3078164
98520,1.4,280.322853
98530,1.4,280.3379109
98540,1.4,280.35299
98550,1.4,280.3680903
98560,1.4,280.3832119
98570,1.4,280.3983548
98580,1.4,280.413519
98590,1.4,280.4287044
98600,1.4,280.4439111
98610,1.4,280.4591392
98620,1.4,280.4743886
98630,1.4,280.4896593
98640,1.4,280.5049514
98650,1.4,280.5202648
98660,1.4,280.5355997
98670,1.4,280.5509559
98680,1.4,280.5663335
98690,1.4,280.5817325
98700,1.4,280.5971529
98710,1.4,280.6125948
98720,1.4,280.6280581
98730,1.4,280.6435429
98740,1.4,280.6590491
98750,1.4,280.6745768
98760,1.4,280.6901261
98770,1.4,280.7056968
98780,1.4,280.721289
98790,1.4,280.7369028
98800,1.4,280.7525381
98810,1.4,280.768195
98820,1.4,280.7838735
98830,1.4,280.7995735
98840,1.4,280.8152951
98850,1.4,280.8310383
98860,1.4,280.8468031
98870,1.4,280.8625896
98880,1.4,280.8783977
98890,1.4,280.8942275
98900,1.4,280.9100789
98910,1.4,280.925952
98920,1.4,280.9418468
98930,1.4,280.9577633
98940,1.4,280.9737015
98950,1.4,280.9896614
98960,1.4,281.0056431
98970,1.4,281.0216465
98980,1.4,281.0376717
98990,1.4,281.0537186
99000,1.4,281.0697874
99010,1.4,281.0858779
99020,1.4,281.1019903
99030,1.4,281.1181245
99040,1.4,281.1342805
99050,1.4,281.1504584
99060,1.4,281.1666582
99070,1.4,281.1828798
99080,1.4,281.1991233
99090,1.4,281.2153887
99100,1.4,281.2316761
99110,1.4,281.2479853
99120,1.4,281.2643165
99130,1.4,281.2806697
99140,1.4,281.2970448
99150,1.4,281.3134419
99160,1.4,281.329861
99170,1.4,281.3463021
99180,1.4,281.3627652
99190,1.4,281.3792503
99200,1.4,281.3957575
99210,1.4,281.4122868
99220,1.4,281.4288381
99230,1.4,281.4454115
99240,1.4,281.4620069
99250,1.4,281.4786245
99260,1.4,281.4952643
99270,1.4,281.5119261
99280,1.4,281.5286101
99290,1.4,281.5453163
99300,1.4,281.5620446
99310,1.4,281.5787951
99320,1.4,281.5955678
99330,1.4,281.6123627
99340,1.4,281.6291799
99350,1.4,281.6460193
99360,1.4,281.6628809
99370,1.4,281.6797648
99380,1.4,281.696671
99390,1.4,281.7135995
99400,1.4,281.7305503
99410,1.4,281.7475234
99420,1.4,281.7645188
99430,1.4,281.7815366
99440,1.4,281.7985768
99450,1.4,281.8156393
99460,1.4,281.8327242
99470,1.4,281.8498315
99480,1.4,281.8669612
99490,1.4,281.8841133
99500,1.4,281.9012879
99510,1.4,281.9184849
99520,1.4,281.9357044
99530,1.4,281.9529464
99540,1.4,281.9702108
99550,1.4,281.9874978
99560,1.4,282.0048073
99570,1.4,282.0221394
99580,1.4,282.0394939
99590,1.4,282.0568711
99600,1.4,282.0742708
99610,1.4,282.0916931
99620,1.4,282.109138
99630,1.4,282.1266055
99640,1.4,282.1440957
99650,1.4,282.1616085
99660,1.4,282.179144
99670,1.4,282.1967021
99680,1.4,282.2142829
99690,1.4,282.2318865
99700,1.4,282.2495127
99710,1.4,282.2671617
99720,1.4,282.2848334
99730,1.4,282.3025278
99740,1.4,282.3202451
99750,1.4,282.3379851
99760,1.4,282.3557479
99770,1.4,282.3735336
99780,1.4,282.391342
99790,1.4,282.4091733
99800,1.4,282.4270275
99810,1.4,282.4449045
99820,1.4,282.4628044
99830,1.4,282.4807273
99840,1.4,282.498673
99850,1.4,282.5166416
99860,1.4,282.5346332
99870,1.4,282.5526478
99880,1.4,282.5706853
99890,1.4,282.5887458
99900,1.4,282.6068293
99910,1.4,282.6249358
99920,1.4,282.6430654
99930,1.4,282.661218
99940,1.4,282.6793936
99950,1.4,282.6975924
99960,1.4,282.7158142
99970,1.4,282.7340591
99980,1.4,282.7523271
99990,1.4,282.7706183
100000,1.4,282.7889326
100010,1.4,282.80727
100020,1.4,282.8256307
100030,1.4,282.8440145
100040,1.4,282.8624215
100050,1.4,282.8808518
100060,1.4,282.8993053
100070,1.4,282.917782
100080,1.4,282.936282
100090,1.4,282.9548053
100100,1.4,282.9733519
100110,1.4,282.9919218
100120,1.4,283.010515
100130,1.4,283.0291315
100140,1.4,283.0477714
100150,1.4,283.0664347
100160,1.4,283.0851213
100170,1.4,283.1038314
100180,1.4,283.1225649
100190,1.4,283.1413218
100200,1.4,283.1601021
100210,1.4,283.1789059
100220,1.4,283.1977332
100230,1.4,283.216584
100240,1.4,283.2354583
100250,1.4,283.2543561
100260,1.4,283.2732774
100270,1.4,283.2922223
100280,1.4,283.3111908
100290,1.4,283.3301828
100300,1.4,283.3491985
100310,1.4,283.3682377
100320,1.4,283.3873006
100330,1.4,283.4063872
100340,1.4,283.4254974
100350,1.4,283.4446313
100360,1.4,283.4637888
100370,1.4,283.4829701
100380,1.4,283.5021751
100390,1.4,283.5214039
100400,1.4,283.5406564
100410,1.4,283.5599327
100420,1.4,283.5792327
100430,1.4,283.5985566
100440,1.4,283.6179043
100450,1.4,283.6372758
100460,1.4,283.6566712
100470,1.4,283.6760905
100480,1.4,283.6955336
100490,1.4,283.7150007
100500,1.4,283.7344916
100510,1.4,283.7540065
100520,1.4,283.7735453
100530,1.4,283.7931081
100540,1.4,283.8126949
100550,1.4,283.8323057
100560,1.4,283.8519405
100570,1.4,283.8715993
100580,1.4,283.8912822
100590,1.4,283.9109891
100600,1.4,283.9307202
100610,1.4,283.9504753
100620,1.4,283.9702545
100630,1.4,283.9900579
100640,1.4,284.0098854
100650,1.4,284.029737
100660,1.4,284.0496129
100670,1.4,284.0695129
100680,1.4,284.0894372
100690,1.4,284.1093857
100700,1.4,284.1293584
100710,1.4,284.1493554
100720,1.4,284.1693767
100730,1.4,284.1894222
100740,1.4,284.2094921
100750,1.4,284.2295864
100760,1.4,284.2497049
100770,1.4,284.2698479
100780,1.4,284.2900152
100790,1.4,284.3102069
100800,1.4,284.330423
100810,1.4,284.3506636
100820,1.4,284.3709286
100830,1.4,284.3912181
100840,1.4,284.411532
100850,1.4,284.4318705
100860,1.4,284.4522335
100870,1.4,284.472621
100880,1.4,284.4930331
100890,1.4,284.5134698
100900,1.4,284.533931
100910,1.4,284.5544169
100920,1.4,284.5749274
100930,1.4,284.5954625
100940,1.4,284.6160223
100950,1.4,284.6366067
100960,1.4,284.6572159
100970,1.4,284.6778497
100980,1.4,284.6985083
100990,1.4,284.7191917
101000,1.4,284.7398998
101010,1.4,284.7606327
101020,1.4,284.7813904
101030,1.4,284.8021729
101040,1.4,284.8229803
101050,1.4,284.8438125
101060,1.4,284.8646696
101070,1.4,284.8855516
101080,1.4,284.9064585
101090,1.4,284.9273903
101100,1.4,284.9483471
101110,1.4,284.9693289
101120,1.4,284.9903356
101130,1.4,285.0113673
101140,1.4,285.0324241
101150,1.4,285.0535059
101160,1.4,285.0746127
101170,1.4,285.0957447
101180,1.4,285.1169017
101190,1.4,285.1380838
101200,1.4,285.1592911
101210,1.4,285.1805235
101220,1.4,285.2017811
101230,1.4,285.2230639
101240,1.4,285.2443719
101250,1.4,285.2657051
101260,1.4,285.2870636
101270,1.4,285.3084473
101280,1.4,285.3298563
101290,1.4,285.3512907
101300,1.4,285.3727503
101310,1.4,285.3942353
101320,1.4,285.4157456
101330,1.4,285.4372814
101340,1.4,285.4588425
101350,1.4,285.480429
101360,1.4,285.502041
101370,1.4,285.5236784
101380,1.4,285.5453413
101390,1.4,285.5670298
101400,1.4,285.5887437
101410,1.4,285.6104831
101420,1.4,285.6322482
101430,1.4,285.6540387
101440,1.4,285.6758549
101450,1.4,285.6976967
101460,1.4,285.7195642
101470,1.4,285.7414573
101480,1.4,285.763376
101490,1.4,285.7853205
101500,1.4,285.8072906
101510,1.4,285.8292865
101520,1.4,285.8513082
101530,1.4,285.8733556
101540,1.4,285.8954289
101550,1.4,285.9175279
101560,1.4,285.9396528
101570,1.4,285.9618035
101580,1.4,285.9839801
101590,1.4,286.0061826
101600,1.4,286.0284111
101610,1.4,286.0506654
101620,1.4,286.0729458
101630,1.4,286.0952521
101640,1.4,286.1175844
101650,1.4,286.1399427
101660,1.4,286.162327
101670,1.4,286.1847375
101680,1.4,286.207174
101690,1.4,286.2296366
101700,1.4,286.2521253
101710,1.4,286.2746402
101720,1.4,286.2971813
101730,1.4,286.3197485
101740,1.4,286.342342
101750,1.4,286.3649616
101760,1.4,286.3876076
101770,1.4,286.4102798
101780,1.4,286.4329783
101790,1.4,286.4557031
101800,1.4,286.4784543
101810,1.4,286.5012318
101820,1.4,286.5240357
101830,1.4,286.546866
101840,1.4,286.5697227
101850,1.4,286.5926059
101860,1.4,286.6155156
101870,1.4,286.6384517
101880,1.4,286.6614144
101890,1.4,286.6844036
101900,1.4,286.7074193
101910,1.4,286.7304616
101920,1.4,286.7535306
101930,1.4,286.7766261
101940,1.4,286.7997483
101950,1.4,286.8228972
101960,1.4,286.8460728
101970,1.4,286.869275
101980,1.4,286.8925041
101990,1.4,286.9157598
102000,1.4,286.9390424
102010,1.4,286.9623518
102020,1.4,286.9856879
102030,1.4,287.009051
102040,1.4,287.0324409
102050,1.4,287.0558577
102060,1.4,287.0793015
102070,1.4,287.1027721
102080,1.4,287.1262698
102090,1.4,287.1497944
102100,1.4,287.1733461
102110,1.4,287.1969248
102120,1.4,287.2205305
102130,1.4,287.2441633
102140,1.4,287.2678233
102150,1.4,287.2915104
102160,1.4,287.3152246
102170,1.4,287.338966
102180,1.4,287.3627346
102190,1.4,287.3865304
102200,1.4,287.4103535
102210,1.4,287.4342039
102220,1.4,287.4580816
102230,1.4,287.4819865
102240,1.4,287.5059189
102250,1.4,287.5298786
102260,1.4,287.5538657
102270,1.4,287.5778802
102280,1.4,287.6019222
102290,1.4,287.6259916
102300,1.4,287.6500885
102310,1.4,287.674213
102320,1.4,287.698365
102330,1.4,287.7225446
102340,1.4,287.7467517
102350,1.4,287.7709865
102360,1.4,287.7952489
102370,1.4,287.819539
102380,1.4,287.8438568
102390,1.4,287.8682024
102400,1.4,287.8925756
102410,1.4,287.9169766
102420,1.4,287.9414055
102430,1.4,287.9658621
102440,1.4,287.9903466
102450,1.4,288.014859
102460,1.4,288.0393993
102470,1.4,288.0639675
102480,1.4,288.0885637
102490,1.4,288.1131878
102500,1.4,288.1378399
102510,1.4,288.1625201
102520,1.4,288.1872283
102530,1.4,288.2119647
102540,1.4,288.2367291
102550,1.4,288.2615216
102560,1.4,288.2863424
102570,1.4,288.3111913
102580,1.4,288.3360684
102590,1.4,288.3609738
102600,1.4,288.3859075
102610,1.4,288.4108694
102620,1.4,288.4358597
102630,1.4,288.4608783
102640,1.4,288.4859253
102650,1.4,288.5110007
102660,1.4,288.5361046
102670,1.4,288.5612369
102680,1.4,288.5863977
102690,1.4,288.611587
102700,1.4,288.6368049
102710,1.4,288.6620513
102720,1.4,288.6873264
102730,1.4,288.7126301
102740,1.4,288.7379624
102750,1.4,288.7633234
102760,1.4,288.7887132
102770,1.4,288.8141317
102780,1.4,288.8395789
102790,1.4,288.865055
102800,1.4,288.8905598
102810,1.4,288.9160936
102820,1.4,288.9416562
102830,1.4,288.9672478
102840,1.4,288.9928683
102850,1.4,289.0185177
102860,1.4,289.0441962
102870,1.4,289.0699037
102880,1.4,289.0956403
102890,1.4,289.1214059
102900,1.4,289.1472007
102910,1.4,289.1730246
102920,1.4,289.1988778
102930,1.4,289.2247601
102940,1.4,289.2506717
102950,1.4,289.2766125
102960,1.4,289.3025826
102970,1.4,289.3285821
102980,1.4,289.354611
102990,1.4,289.3806692
103000,1.4,289.4067569
103010,1.4,289.432874
103020,1.4,289.4590206
103030,1.4,289.4851967
103040,1.4,289.5114023
103050,1.4,289.5376376
103060,1.4,289.5639024
103070,1.4,289.5901969
103080,1.4,289.6165211
103090,1.4,289.642875
103100,1.4,289.6692586
103110,1.4,289.695672
103120,1.4,289.7221151
103130,1.4,289.7485881
103140,1.4,289.775091
103150,1.4,289.8016238
103160,1.4,289.8281865
103170,1.4,289.8547791
103180,1.4,289.8814018
103190,1.4,289.9080545
103200,1.4,289.9347372
103210,1.4,289.9614501
103220,1.4,289.988193
103230,1.4,290.0149661
103240,1.4,290.0417694
103250,1.4,290.068603
103260,1.4,290.0954668
103270,1.4,290.1223608
103280,1.4,290.1492852
103290,1.4,290.17624
103300,1.4,290.2032252
103310,1.4,290.2302408
103320,1.4,290.2572868
103330,1.4,290.2843634
103340,1.4,290.3114704
103350,1.4,290.3386081
103360,1.4,290.3657763
103370,1.4,290.3929752
103380,1.4,290.4202047
103390,1.4,290.447465
103400,1.4,290.474756
103410,1.4,290.5020777
103420,1.4,290.5294303
103430,1.4,290.5568137
103440,1.4,290.584228
103450,1.4,290.6116732
103460,1.4,290.6391494
103470,1.4,290.6666565
103480,1.4,290.6941947
103490,1.4,290.7217639
103500,1.4,290.7493643
103510,1.4,290.7769958
103520,1.4,290.8046584
103530,1.4,290.8323522
103540,1.4,290.8600773
103550,1.4,290.8878337
103560,1.4,290.9156214
103570,1.4,290.9434405
103580,1.4,290.9712909
103590,1.4,290.9991728
103600,1.4,291.0270861
103610,1.4,291.055031
103620,1.4,291.0830074
103630,1.4,291.1110153
103640,1.4,291.1390549
103650,1.4,291.1671262
103660,1.4,291.1952292
103670,1.4,291.2233638
103680,1.4,291.2515303
103690,1.4,291.2797286
103700,1.4,291.3079587
103710,1.4,291.3362208
103720,1.4,291.3645147
103730,1.4,291.3928407
103740,1.4,291.4211986
103750,1.4,291.4495886
103760,1.4,291.4780107
103770,1.4,291.506465
103780,1.4,291.5349514
103790,1.4,291.56347
103800,1.4,291.5920208
103810,1.4,291.620604
103820,1.4,291.6492195
103830,1.4,291.6778674
103840,1.4,291.7065477
103850,1.4,291.7352604
103860,1.4,291.7640057
103870,1.4,291.7927835
103880,1.4,291.8215938
103890,1.4,291.8504369
103900,1.4,291.8793125
103910,1.4,291.9082209
103920,1.4,291.9371621
103930,1.4,291.966136
103940,1.4,291.9951428
103950,1.4,292.0241825
103960,1.4,292.053255
103970,1.4,292.0823606
103980,1.4,292.1114992
103990,1.4,292.1406708
104000,1.4,292.1698755
104010,1.4,292.1991134
104020,1.4,292.2283845
104030,1.4,292.2576888
104040,1.4,292.2870264
104050,1.4,292.3163973
104060,1.4,292.3458015
104070,1.4,292.3752392
